root_path,repo_path,root_sha256,repo_sha256,status,disposition,reason
./06_assets/png/GRU953-lockup-horizontal-accent-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-horizontal-accent-1024.png,b05a78138682908daeda51d6289b48f72e8d563cfbe0dfb3e668faec98085759,b05a78138682908daeda51d6289b48f72e8d563cfbe0dfb3e668faec98085759,IDENTICAL,,
./06_assets/png/GRU953-lockup-horizontal-accent-2048.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-horizontal-accent-2048.png,cecfb401b15078343787951b805f86c349a261602ddbc65800fc1e7468581d96,cecfb401b15078343787951b805f86c349a261602ddbc65800fc1e7468581d96,IDENTICAL,,
./06_assets/png/GRU953-lockup-horizontal-accent-512.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-horizontal-accent-512.png,96ac3c420e080193dc6e85af1a1b8b7606b4d2441c9d45bf7df76b112343c307,96ac3c420e080193dc6e85af1a1b8b7606b4d2441c9d45bf7df76b112343c307,IDENTICAL,,
./06_assets/png/GRU953-lockup-horizontal-daybreak-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-horizontal-daybreak-1024.png,328af3b6ab7aa61139fb7daaa6aa5cdcf9e9aa4cceacf476f7fedbc16a9f8c66,328af3b6ab7aa61139fb7daaa6aa5cdcf9e9aa4cceacf476f7fedbc16a9f8c66,IDENTICAL,,
./06_assets/png/GRU953-lockup-horizontal-daybreak-2048.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-horizontal-daybreak-2048.png,05302d202e2aa81bedddb0834038cc5ab577e9cb4b4323c28c7cf17f94356c96,05302d202e2aa81bedddb0834038cc5ab577e9cb4b4323c28c7cf17f94356c96,IDENTICAL,,
./06_assets/png/GRU953-lockup-horizontal-daybreak-512.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-horizontal-daybreak-512.png,7b657f6f8f03df4367b65929be471af73d3a54e7dbaa9a71d298ad45b27bb125,7b657f6f8f03df4367b65929be471af73d3a54e7dbaa9a71d298ad45b27bb125,IDENTICAL,,
./06_assets/png/GRU953-lockup-horizontal-ink-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-horizontal-ink-1024.png,c8accbabef219481ea2ba099bbe443c0a2682e550f36bf7e6c3fd3d45cbb2c76,c8accbabef219481ea2ba099bbe443c0a2682e550f36bf7e6c3fd3d45cbb2c76,IDENTICAL,,
./06_assets/png/GRU953-lockup-horizontal-ink-2048.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-horizontal-ink-2048.png,fc56c11be978862f9e65ff6d3cc43d070f1a57b6a368e48cb434b58b059a4e43,fc56c11be978862f9e65ff6d3cc43d070f1a57b6a368e48cb434b58b059a4e43,IDENTICAL,,
./06_assets/png/GRU953-lockup-horizontal-ink-512.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-horizontal-ink-512.png,003a14962bf43910255bd23c71c8885d3c430359afbe36f1244cb7c01e9f4686,003a14962bf43910255bd23c71c8885d3c430359afbe36f1244cb7c01e9f4686,IDENTICAL,,
./06_assets/png/GRU953-lockup-horizontal-meridian-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-horizontal-meridian-1024.png,b77667010478f1b9de5d003ab8d0b4e94d561ee5b5b810990e78cf8581417748,b77667010478f1b9de5d003ab8d0b4e94d561ee5b5b810990e78cf8581417748,IDENTICAL,,
./06_assets/png/GRU953-lockup-horizontal-meridian-2048.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-horizontal-meridian-2048.png,03d553d6dacc8371e0e66fd3e0128d4e8abf7fd82a2edd211315a66ca002da53,03d553d6dacc8371e0e66fd3e0128d4e8abf7fd82a2edd211315a66ca002da53,IDENTICAL,,
./06_assets/png/GRU953-lockup-horizontal-meridian-512.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-horizontal-meridian-512.png,850e9fcbdc7d81b5820e9134d702ee8446afb8b6ef7b46cfd0724b1275666beb,850e9fcbdc7d81b5820e9134d702ee8446afb8b6ef7b46cfd0724b1275666beb,IDENTICAL,,
./06_assets/png/GRU953-lockup-horizontal-paper-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-horizontal-paper-1024.png,bcaeea7f8079f2203db87661af36976794abd109921dd4c232f73c956c42d501,bcaeea7f8079f2203db87661af36976794abd109921dd4c232f73c956c42d501,IDENTICAL,,
./06_assets/png/GRU953-lockup-horizontal-paper-2048.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-horizontal-paper-2048.png,f9e0f78053006a992334931a1ef6e5ab64fea75fda04f2dc8a805a7b27c0e8f4,f9e0f78053006a992334931a1ef6e5ab64fea75fda04f2dc8a805a7b27c0e8f4,IDENTICAL,,
./06_assets/png/GRU953-lockup-horizontal-paper-512.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-horizontal-paper-512.png,6aeec100053c95a94974f4f7c03f031c482c45488c37ac278205c75aea53c199,6aeec100053c95a94974f4f7c03f031c482c45488c37ac278205c75aea53c199,IDENTICAL,,
./06_assets/png/GRU953-lockup-horizontal-tagline-accent-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-horizontal-tagline-accent-1024.png,4f919641f8120cff343fc9004e88e7430ac6d2cc92c88811dd3e27fa55de5ad1,4f919641f8120cff343fc9004e88e7430ac6d2cc92c88811dd3e27fa55de5ad1,IDENTICAL,,
./06_assets/png/GRU953-lockup-horizontal-tagline-accent-2048.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-horizontal-tagline-accent-2048.png,733537a23fccfac42607389596e90492ebe740fddb5509e5f0dcea30bc6b384b,733537a23fccfac42607389596e90492ebe740fddb5509e5f0dcea30bc6b384b,IDENTICAL,,
./06_assets/png/GRU953-lockup-horizontal-tagline-daybreak-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-horizontal-tagline-daybreak-1024.png,989701ebd18d076f441cfd0917cb189f9e9cf3877b1b788d744c1241f483e6b1,989701ebd18d076f441cfd0917cb189f9e9cf3877b1b788d744c1241f483e6b1,IDENTICAL,,
./06_assets/png/GRU953-lockup-horizontal-tagline-daybreak-2048.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-horizontal-tagline-daybreak-2048.png,8fe4e3e5489a85481adf6585c51df9688021ef775af0dc6455e441699f3d883e,8fe4e3e5489a85481adf6585c51df9688021ef775af0dc6455e441699f3d883e,IDENTICAL,,
./06_assets/png/GRU953-lockup-horizontal-tagline-ink-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-horizontal-tagline-ink-1024.png,922f28ead5e9ebf9950f1301bc17bb845a9163a21661eb733b454a54f7e40145,922f28ead5e9ebf9950f1301bc17bb845a9163a21661eb733b454a54f7e40145,IDENTICAL,,
./06_assets/png/GRU953-lockup-horizontal-tagline-ink-2048.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-horizontal-tagline-ink-2048.png,34c5b5dd94d3b7a7cca21ad1e522d9aba740c30dbcff5913d0f2ba4b54b326c4,34c5b5dd94d3b7a7cca21ad1e522d9aba740c30dbcff5913d0f2ba4b54b326c4,IDENTICAL,,
./06_assets/png/GRU953-lockup-horizontal-tagline-meridian-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-horizontal-tagline-meridian-1024.png,f2004b00b394ee87316a714c53cf98af931aba3fcc209bb30f2b73b50f6b1476,f2004b00b394ee87316a714c53cf98af931aba3fcc209bb30f2b73b50f6b1476,IDENTICAL,,
./06_assets/png/GRU953-lockup-horizontal-tagline-meridian-2048.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-horizontal-tagline-meridian-2048.png,e88b25d0f810c859e7596e656a52ae315782034e14fd785d46f2c10a238b1dc5,e88b25d0f810c859e7596e656a52ae315782034e14fd785d46f2c10a238b1dc5,IDENTICAL,,
./06_assets/png/GRU953-lockup-horizontal-tagline-paper-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-horizontal-tagline-paper-1024.png,eb0dded7e0c46912762a6164069b755bf76c47b67584a6630eebe0405cf9e582,eb0dded7e0c46912762a6164069b755bf76c47b67584a6630eebe0405cf9e582,IDENTICAL,,
./06_assets/png/GRU953-lockup-horizontal-tagline-paper-2048.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-horizontal-tagline-paper-2048.png,5dd07c198ebeefca492a1100a7cc72645dda898a5cbdefa3beb689889d397d83,5dd07c198ebeefca492a1100a7cc72645dda898a5cbdefa3beb689889d397d83,IDENTICAL,,
./06_assets/png/GRU953-lockup-stacked-accent-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-stacked-accent-1024.png,fa1247cdba118c6cbfc003d6c06ed01217c6947cf56598c51995671dfb8c210f,fa1247cdba118c6cbfc003d6c06ed01217c6947cf56598c51995671dfb8c210f,IDENTICAL,,
./06_assets/png/GRU953-lockup-stacked-accent-512.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-stacked-accent-512.png,bc30d4b55420996dfdf005881dffe3efbecb6cd68ffdb01fee3a579c65e9a561,bc30d4b55420996dfdf005881dffe3efbecb6cd68ffdb01fee3a579c65e9a561,IDENTICAL,,
./06_assets/png/GRU953-lockup-stacked-daybreak-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-stacked-daybreak-1024.png,49b5e6287ee0538aaaa7ae1bbc4a75ea18dc18a5874de4a59e79a9f794b08bd4,49b5e6287ee0538aaaa7ae1bbc4a75ea18dc18a5874de4a59e79a9f794b08bd4,IDENTICAL,,
./06_assets/png/GRU953-lockup-stacked-daybreak-512.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-stacked-daybreak-512.png,0039496ae90a29ed5e42bcdfecdc3306cb282757fa2e625889e9852976895770,0039496ae90a29ed5e42bcdfecdc3306cb282757fa2e625889e9852976895770,IDENTICAL,,
./06_assets/png/GRU953-lockup-stacked-ink-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-stacked-ink-1024.png,15680efef92872e8fc702f9c4576f652635f9ba48d89bfe2cf7b1325013d5667,15680efef92872e8fc702f9c4576f652635f9ba48d89bfe2cf7b1325013d5667,IDENTICAL,,
./06_assets/png/GRU953-lockup-stacked-ink-512.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-stacked-ink-512.png,8e629c5dd92bee3d6397ce1f93ba724cc2299bee5af679b1e9aada008a7358eb,8e629c5dd92bee3d6397ce1f93ba724cc2299bee5af679b1e9aada008a7358eb,IDENTICAL,,
./06_assets/png/GRU953-lockup-stacked-meridian-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-stacked-meridian-1024.png,a0e2719ecf0da0abf0ac0178ffb4aee23b246249ccf3d01c686ee6738608c3f4,a0e2719ecf0da0abf0ac0178ffb4aee23b246249ccf3d01c686ee6738608c3f4,IDENTICAL,,
./06_assets/png/GRU953-lockup-stacked-meridian-512.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-stacked-meridian-512.png,2c29d469d7a55331b350abee3f57306c1668adcd2487b6fbf956fa9ae7e9dc7c,2c29d469d7a55331b350abee3f57306c1668adcd2487b6fbf956fa9ae7e9dc7c,IDENTICAL,,
./06_assets/png/GRU953-lockup-stacked-paper-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-stacked-paper-1024.png,61464d3d731da426aec665f8c993598b1fd1498ea36f70bf254d0e62d8940343,61464d3d731da426aec665f8c993598b1fd1498ea36f70bf254d0e62d8940343,IDENTICAL,,
./06_assets/png/GRU953-lockup-stacked-paper-512.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-stacked-paper-512.png,0ca163d79ecfd9d48a0bc0697c39348949ece96897ee4bc12e0647addce759a2,0ca163d79ecfd9d48a0bc0697c39348949ece96897ee4bc12e0647addce759a2,IDENTICAL,,
./06_assets/png/GRU953-lockup-stacked-tagline-accent-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-stacked-tagline-accent-1024.png,9dcd09dafb3be91aab3f9479df421982eea2a17e952659c350ecae446468586a,9dcd09dafb3be91aab3f9479df421982eea2a17e952659c350ecae446468586a,IDENTICAL,,
./06_assets/png/GRU953-lockup-stacked-tagline-accent-2048.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-stacked-tagline-accent-2048.png,92b8936d912d38408b926bf8f601808acf1d777eb37f33ae33c82706ee0277c9,92b8936d912d38408b926bf8f601808acf1d777eb37f33ae33c82706ee0277c9,IDENTICAL,,
./06_assets/png/GRU953-lockup-stacked-tagline-daybreak-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-stacked-tagline-daybreak-1024.png,40704809cbe2128bf1f1c1e6375b73711f5c7764b29e45b1e6fec36b5f4f3375,40704809cbe2128bf1f1c1e6375b73711f5c7764b29e45b1e6fec36b5f4f3375,IDENTICAL,,
./06_assets/png/GRU953-lockup-stacked-tagline-daybreak-2048.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-stacked-tagline-daybreak-2048.png,dfb69d4d0a6d160867f31e8440ab3450cd5402e8ab4cb0ca3d2fcc9b55d5a3b6,dfb69d4d0a6d160867f31e8440ab3450cd5402e8ab4cb0ca3d2fcc9b55d5a3b6,IDENTICAL,,
./06_assets/png/GRU953-lockup-stacked-tagline-ink-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-stacked-tagline-ink-1024.png,8075350df6024c30605061a7264a8e652ff53e0f4e2bcb3d66cfe38704253e84,8075350df6024c30605061a7264a8e652ff53e0f4e2bcb3d66cfe38704253e84,IDENTICAL,,
./06_assets/png/GRU953-lockup-stacked-tagline-ink-2048.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-stacked-tagline-ink-2048.png,5e9e5ed3b146494abb81631bba944d8c462557631dc0fe28fe19013dbb3daf7f,5e9e5ed3b146494abb81631bba944d8c462557631dc0fe28fe19013dbb3daf7f,IDENTICAL,,
./06_assets/png/GRU953-lockup-stacked-tagline-meridian-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-stacked-tagline-meridian-1024.png,0f4b620e792980bca9df3f63896c0104e4fa3a067b93ba2e6bc25eb1f8f3a4f1,0f4b620e792980bca9df3f63896c0104e4fa3a067b93ba2e6bc25eb1f8f3a4f1,IDENTICAL,,
./06_assets/png/GRU953-lockup-stacked-tagline-meridian-2048.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-stacked-tagline-meridian-2048.png,dea4b1f0bd28a814b54cd6cd3411ffc5776087cca1dc464b68107c2d4ed9deef,dea4b1f0bd28a814b54cd6cd3411ffc5776087cca1dc464b68107c2d4ed9deef,IDENTICAL,,
./06_assets/png/GRU953-lockup-stacked-tagline-paper-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-stacked-tagline-paper-1024.png,ee946f1e0dbaba25e84654723ef73bc5439bfa532c413ff2a73364136f3f7484,ee946f1e0dbaba25e84654723ef73bc5439bfa532c413ff2a73364136f3f7484,IDENTICAL,,
./06_assets/png/GRU953-lockup-stacked-tagline-paper-2048.png,gru953-brand/brand-kit/06_assets/png/GRU953-lockup-stacked-tagline-paper-2048.png,35b624f3b66bd9df48f8cc6a944bef046de175027ad6fd575f9a72ccca2d40d1,35b624f3b66bd9df48f8cc6a944bef046de175027ad6fd575f9a72ccca2d40d1,IDENTICAL,,
./06_assets/png/GRU953-tagline-accent-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-tagline-accent-1024.png,20ab5debe97d642cf93e610dca9892c6010c5be017375b82dac70b33d0ac2117,20ab5debe97d642cf93e610dca9892c6010c5be017375b82dac70b33d0ac2117,IDENTICAL,,
./06_assets/png/GRU953-tagline-accent-512.png,gru953-brand/brand-kit/06_assets/png/GRU953-tagline-accent-512.png,4ea9c73aa19f7cb70f7977690e48d23ccbe7a90dc50b0f9d888c593bdee4f7eb,4ea9c73aa19f7cb70f7977690e48d23ccbe7a90dc50b0f9d888c593bdee4f7eb,IDENTICAL,,
./06_assets/png/GRU953-tagline-daybreak-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-tagline-daybreak-1024.png,76210268c6528c424db0b24a2a21db58198b28927701df4449bc857fe18a3fa3,76210268c6528c424db0b24a2a21db58198b28927701df4449bc857fe18a3fa3,IDENTICAL,,
./06_assets/png/GRU953-tagline-daybreak-512.png,gru953-brand/brand-kit/06_assets/png/GRU953-tagline-daybreak-512.png,687e595dd25e8aa289ffca89edc382e887f3dfa78a8e7bde38782a0c2e4329ad,687e595dd25e8aa289ffca89edc382e887f3dfa78a8e7bde38782a0c2e4329ad,IDENTICAL,,
./06_assets/png/GRU953-tagline-ink-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-tagline-ink-1024.png,21b38fcb5bf347e457d64cd8d4eba0f3b699cef7b5b4e2fb27405d535939b293,21b38fcb5bf347e457d64cd8d4eba0f3b699cef7b5b4e2fb27405d535939b293,IDENTICAL,,
./06_assets/png/GRU953-tagline-ink-512.png,gru953-brand/brand-kit/06_assets/png/GRU953-tagline-ink-512.png,8530b96e744de0ec0c3b311d3f1a73a3c192def4f752df274ad4abda31ed53a5,8530b96e744de0ec0c3b311d3f1a73a3c192def4f752df274ad4abda31ed53a5,IDENTICAL,,
./06_assets/png/GRU953-tagline-meridian-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-tagline-meridian-1024.png,76a001533c4f5afa6ceb23927e003d665797d3c180cf28013cf67877957bbe5e,76a001533c4f5afa6ceb23927e003d665797d3c180cf28013cf67877957bbe5e,IDENTICAL,,
./06_assets/png/GRU953-tagline-meridian-512.png,gru953-brand/brand-kit/06_assets/png/GRU953-tagline-meridian-512.png,97b32bb4f0aba5e0f5ad9ecbefebda0fe19bc1a72c8463180280936bbb092876,97b32bb4f0aba5e0f5ad9ecbefebda0fe19bc1a72c8463180280936bbb092876,IDENTICAL,,
./06_assets/png/GRU953-tagline-paper-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-tagline-paper-1024.png,23dfd6cf96dc9fb69c0d3cbb974b77f681c0d0c71e84d1c147f163f621e2d1f3,23dfd6cf96dc9fb69c0d3cbb974b77f681c0d0c71e84d1c147f163f621e2d1f3,IDENTICAL,,
./06_assets/png/GRU953-tagline-paper-512.png,gru953-brand/brand-kit/06_assets/png/GRU953-tagline-paper-512.png,5ef481b55f82e1cb337952c6180b494d4a569d2460691ee814caeadc3fa15cd8,5ef481b55f82e1cb337952c6180b494d4a569d2460691ee814caeadc3fa15cd8,IDENTICAL,,
./06_assets/png/GRU953-wordmark-accent-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-wordmark-accent-1024.png,37590ea17c60b96b83817123f06cec574a5b231bdec8fb6709a3283f6cd07883,37590ea17c60b96b83817123f06cec574a5b231bdec8fb6709a3283f6cd07883,IDENTICAL,,
./06_assets/png/GRU953-wordmark-accent-512.png,gru953-brand/brand-kit/06_assets/png/GRU953-wordmark-accent-512.png,3b9b484b5d15e9f413e7efe053146134eec057b6e85a0e9a3d58db60e0829c45,3b9b484b5d15e9f413e7efe053146134eec057b6e85a0e9a3d58db60e0829c45,IDENTICAL,,
./06_assets/png/GRU953-wordmark-daybreak-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-wordmark-daybreak-1024.png,575f0f68c0959b73a06bfe91423225f247523e40f825c1c58e338ceb8ad0eca0,575f0f68c0959b73a06bfe91423225f247523e40f825c1c58e338ceb8ad0eca0,IDENTICAL,,
./06_assets/png/GRU953-wordmark-daybreak-512.png,gru953-brand/brand-kit/06_assets/png/GRU953-wordmark-daybreak-512.png,522e61ee8f5352cb5d17fe1a558aafec5a7df846ad7d8d46958f69ad58f9f28e,522e61ee8f5352cb5d17fe1a558aafec5a7df846ad7d8d46958f69ad58f9f28e,IDENTICAL,,
./06_assets/png/GRU953-wordmark-ink-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-wordmark-ink-1024.png,8851f24727dc2ce29c27dc36015e61c93c360df518166e4e703cb7976c606659,8851f24727dc2ce29c27dc36015e61c93c360df518166e4e703cb7976c606659,IDENTICAL,,
./06_assets/png/GRU953-wordmark-ink-512.png,gru953-brand/brand-kit/06_assets/png/GRU953-wordmark-ink-512.png,3f1f5eec77d2fde380397ec4e7781ca4defc1f85fc416b6cc2dda4ac590e7cff,3f1f5eec77d2fde380397ec4e7781ca4defc1f85fc416b6cc2dda4ac590e7cff,IDENTICAL,,
./06_assets/png/GRU953-wordmark-meridian-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-wordmark-meridian-1024.png,db0654b892b90a5a8be9b237bbeedd20d4df8bdb7c4c4a44ce0f5153a40c0790,db0654b892b90a5a8be9b237bbeedd20d4df8bdb7c4c4a44ce0f5153a40c0790,IDENTICAL,,
./06_assets/png/GRU953-wordmark-meridian-512.png,gru953-brand/brand-kit/06_assets/png/GRU953-wordmark-meridian-512.png,2eea0119a41347ee87b8bd629e7376d5cdf78a3d5143718563fb443ec6794236,2eea0119a41347ee87b8bd629e7376d5cdf78a3d5143718563fb443ec6794236,IDENTICAL,,
./06_assets/png/GRU953-wordmark-paper-1024.png,gru953-brand/brand-kit/06_assets/png/GRU953-wordmark-paper-1024.png,9a2d4bca424e14787ba17822bac53ea03d2b4633948d6ee9b054b12e492d5f32,9a2d4bca424e14787ba17822bac53ea03d2b4633948d6ee9b054b12e492d5f32,IDENTICAL,,
./06_assets/png/GRU953-wordmark-paper-512.png,gru953-brand/brand-kit/06_assets/png/GRU953-wordmark-paper-512.png,a185bb91460b8153559b175da51a3992c373fd381e9029161385975c0608b50d,a185bb91460b8153559b175da51a3992c373fd381e9029161385975c0608b50d,IDENTICAL,,
./06_assets/png/MANIFEST.json,gru953-brand/brand-kit/06_assets/png/MANIFEST.json,76986a42cd0c640570c48e2f076ccfa6dc34fb7604fd05ca14583ba1946fd986,76986a42cd0c640570c48e2f076ccfa6dc34fb7604fd05ca14583ba1946fd986,IDENTICAL,,
./07_templates/CV-content.md,gru953-brand/brand-kit/07_templates/CV-content.md,c958e588d18f4510803f24e0f8167c2658e1a8c3695fd367acbe3ecea586c076,c958e588d18f4510803f24e0f8167c2658e1a8c3695fd367acbe3ecea586c076,IDENTICAL,,
./07_templates/email-signature.md,gru953-brand/brand-kit/07_templates/email-signature.md,caebd72e18622df1d658e26535bc34ad75aa537fb7ace969061d494aea3dd2bd,caebd72e18622df1d658e26535bc34ad75aa537fb7ace969061d494aea3dd2bd,IDENTICAL,,
./07_templates/github-profile-README.md,gru953-brand/brand-kit/07_templates/github-profile-README.md,f16e56418cf779f91739a42c5402c0c58e3a3b1628ad3cbb01b141a78125d229,f16e56418cf779f91739a42c5402c0c58e3a3b1628ad3cbb01b141a78125d229,IDENTICAL,,
./07_templates/invoice-and-proposal-copy.md,gru953-brand/brand-kit/07_templates/invoice-and-proposal-copy.md,469a174dd6de48c99667ae6f196de678b267c3ef9f8300d6cb888803b6b58613,469a174dd6de48c99667ae6f196de678b267c3ef9f8300d6cb888803b6b58613,IDENTICAL,,
./07_templates/repo-README-template.md,gru953-brand/brand-kit/07_templates/repo-README-template.md,a1175b203a93bdd5757029c565bd61bada62b41b125c3a34674fde68f73dfdd9,a1175b203a93bdd5757029c565bd61bada62b41b125c3a34674fde68f73dfdd9,IDENTICAL,,
./07_templates/social-copy.md,gru953-brand/brand-kit/07_templates/social-copy.md,ecad942190b074e81cd6311708921ce43292a2689c25a7c6498614f46aa14003,ecad942190b074e81cd6311708921ce43292a2689c25a7c6498614f46aa14003,IDENTICAL,,
./08_guidebook/GRU953-Brand-Guidebook.html,gru953-brand/brand-kit/08_guidebook/GRU953-Brand-Guidebook.html,02fdb0223ab30a1a5250dacdaeafe8784d01c63663dbd6e7cd8ae9f3514c6bca,3fc92ed77b88fbd802828c5921a56c57a404aae3610d08a36ef16daff2e57a09,DIFFERS,REPO_WINS,"Repo is the later, regenerated build (22:48 vs 18:14) and includes 6 more files (198 vs 192), including the print-split build root lacks."
./08_guidebook/GRU953-Brand-Guidebook.pdf,gru953-brand/brand-kit/08_guidebook/GRU953-Brand-Guidebook.pdf,c377a81db6cb1d7d5627ad4fffc5526c9a9d38e5bddc52371d0fe325f73dccbb,50e76aa98b24f1272f2aaae9d3e7d4101464448abd8cff7ba83dcbe4ba4e02a8,DIFFERS,REPO_WINS,Same — later regenerated build.
./08_guidebook/assets/fonts/OFL-Anek_Bangla.txt,gru953-brand/brand-kit/08_guidebook/assets/fonts/OFL-Anek_Bangla.txt,de62be758bba267e653a5f457dfebb4680957e2c343eb3e7de15aff4746bed05,de62be758bba267e653a5f457dfebb4680957e2c343eb3e7de15aff4746bed05,IDENTICAL,,
./08_guidebook/assets/fonts/OFL-JetBrains_Mono.txt,gru953-brand/brand-kit/08_guidebook/assets/fonts/OFL-JetBrains_Mono.txt,b2fe5e8987594e9ffd1d2ca52a2f5d73eb8335243893c5d6254b5ad69269591d,b2fe5e8987594e9ffd1d2ca52a2f5d73eb8335243893c5d6254b5ad69269591d,IDENTICAL,,
./08_guidebook/assets/fonts/OFL-Noto_Sans.txt,gru953-brand/brand-kit/08_guidebook/assets/fonts/OFL-Noto_Sans.txt,cee9892f9f0cc8fe882c9e9537ee6a89621d86ee7ceaf70b02e2b2b1c25c061a,cee9892f9f0cc8fe882c9e9537ee6a89621d86ee7ceaf70b02e2b2b1c25c061a,IDENTICAL,,
./08_guidebook/assets/fonts/OFL-Noto_Sans_Bengali.txt,gru953-brand/brand-kit/08_guidebook/assets/fonts/OFL-Noto_Sans_Bengali.txt,754f0e221aa7d5a915489f3bf1f20fe53ddc35ab2834a4d91656d78f9622de70,754f0e221aa7d5a915489f3bf1f20fe53ddc35ab2834a4d91656d78f9622de70,IDENTICAL,,
./08_guidebook/assets/fonts/OFL-Sora.txt,gru953-brand/brand-kit/08_guidebook/assets/fonts/OFL-Sora.txt,ba0b9729c9428ba79a0459ab8ec575791b51509dbec213e383d0316d37fec299,ba0b9729c9428ba79a0459ab8ec575791b51509dbec213e383d0316d37fec299,IDENTICAL,,
./08_guidebook/assets/fonts/anekbangla.woff2,gru953-brand/brand-kit/08_guidebook/assets/fonts/anekbangla.woff2,4f212c790d4451ed54bbe99ff9f0e04d3185a1a4fed7caa39d40fc26eef0b41e,4f212c790d4451ed54bbe99ff9f0e04d3185a1a4fed7caa39d40fc26eef0b41e,IDENTICAL,,
./08_guidebook/assets/fonts/jetbrainsmono-latin.woff2,gru953-brand/brand-kit/08_guidebook/assets/fonts/jetbrainsmono-latin.woff2,c5869073debc773bbf9959be15cd7da8d73d0c7e6135e199846a9bda8c989d38,c5869073debc773bbf9959be15cd7da8d73d0c7e6135e199846a9bda8c989d38,IDENTICAL,,
./08_guidebook/assets/fonts/notosans-latin.woff2,gru953-brand/brand-kit/08_guidebook/assets/fonts/notosans-latin.woff2,a2e596f69869e1b4449690d9db071e37f20d9bdf6f634c5ba3d971cb8de73544,a2e596f69869e1b4449690d9db071e37f20d9bdf6f634c5ba3d971cb8de73544,IDENTICAL,,
./08_guidebook/assets/fonts/notosansbengali.woff2,gru953-brand/brand-kit/08_guidebook/assets/fonts/notosansbengali.woff2,37ffc15d95b0a7021e17a10d98662d89c7b3e099d62efd5cb0019cdc306c21d0,37ffc15d95b0a7021e17a10d98662d89c7b3e099d62efd5cb0019cdc306c21d0,IDENTICAL,,
./08_guidebook/assets/fonts/sora-latin.woff2,gru953-brand/brand-kit/08_guidebook/assets/fonts/sora-latin.woff2,54dd4ed7c2bcfef76a5785344a8e4df0c3d2c12adce46bb7336de3a1d0151779,54dd4ed7c2bcfef76a5785344a8e4df0c3d2c12adce46bb7336de3a1d0151779,IDENTICAL,,
